07-08-24 59.0
PPCI&N;Abrev. Net. Name;Net. Type;MCC;MNC;Country Initials;Organisation;Network;SIM;Last Update
SEN expresso;Expresso;GSM 900;608;03;SEN;Sudan Telecom Company Ltd;Expresso Senegal;8922103;2012-08-13
StarHub;StarHub;3G 2100;525;08;SGP;StarHub Mobile Pte Ltd;StarHub;896505;2016-03-16
StarHub;StarHub;LTE 1800;525;08;SGP;StarHub Mobile Pte Ltd;StarHub;896505;2016-03-16
StarHub;StarHub;LTE 2600;525;08;SGP;StarHub Mobile Pte Ltd;StarHub;896505;2016-03-16
StarHub;StarHub;3G 2100;525;05;SGP;StarHub Mobile Pte Ltd;StarHub;896505;2016-03-16
StarHub;StarHub;LTE 1800;525;05;SGP;StarHub Mobile Pte Ltd;StarHub;896505;2016-03-16
StarHub;StarHub;LTE 2600;525;05;SGP;StarHub Mobile Pte Ltd;StarHub;896505;2016-03-16
Singtel;Singtel;3G 2100;525;01;SGP;Singtel;Singtel;896501;2016-01-05
Singtel;Singtel;3G 900;525;01;SGP;Singtel;Singtel;896501;2016-01-05
Singtel;Singtel;LTE 1800;525;01;SGP;Singtel;Singtel;896501;2016-01-05
Singtel;Singtel;LTE 2100;525;01;SGP;Singtel;Singtel;896501;2021-07-21
Singtel;Singtel;LTE 2500;525;01;SGP;Singtel;Singtel;896501;2021-07-07
Singtel;Singtel;LTE 2600;525;01;SGP;Singtel;Singtel;896501;2016-01-05
Singtel;Singtel;LTE 900;525;01;SGP;Singtel;Singtel;896501;2016-01-05
Singtel;Singtel;NR 2100;525;01;SGP;Singtel;Singtel;896501;2021-07-07
Singtel;Singtel;NR 28000;525;01;SGP;Singtel;Singtel;896501;2021-07-08
Singtel;Singtel;NR 3500;525;01;SGP;Singtel;Singtel;896501;2021-07-08
Singtel;Singtel;NR 3500;525;02;SGP;Singtel;Singtel;896501;2021-07-21
SGP-M1;M1;3G 2100;525;03;SGP;M1;M1 Limited;896503;2016-03-16
SGP-M1;M1;LTE 1800;525;03;SGP;M1;M1 Limited;896503;2016-03-16
SGP-M1;M1;LTE 2600;525;03;SGP;M1;M1 Limited;896503;2016-03-16
SIMBA;SIMBA;LTE 900;525;10;SGP;SIMBA;SIMBA;896510;2022-12-14
SIMBA;SIMBA;LTE-TDD 2300;525;10;SGP;SIMBA;SIMBA;896510;2022-12-14
SIMBA;SIMBA;LTE-TDD 2600;525;10;SGP;SIMBA;SIMBA;896510;2022-12-14
Sure;Sure;GSM 1800;658;01;SHN;Sure South Atlantic (St Helena & Ascension Islands) Ltd;Sure South Atlantic Ltd (Ascension);8924701;2015-05-20
Sure;Sure;GSM 900;658;01;SHN;Sure South Atlantic (St Helena & Ascension Islands) Ltd;Sure South Atlantic Ltd (Ascension);8924701;2015-05-20
Our Telekom;Telekom;GSM 900;540;01;SLB;Solomon Telekom Company Limited;Our Telekom;8967701;2018-11-13
bmobile;bmobile;GSM 1800;540;02;SLB;bmobile;bmobile;8967702;2014-05-07
bmobile;bmobile;GSM 900;540;02;SLB;bmobile;bmobile;8967702;2014-05-07
Africell;Africell;GSM 900;619;05;SLE;Africell Sierra Leone;Africell;89232;2016-02-23
QCell;QC;3G 2100;619;07;SLE;QCell (SL) Ltd.;QCell;8923207;2019-04-30
QCell;QC;GSM 1800;619;07;SLE;QCell (SL) Ltd.;QCell;8923207;2019-04-30
QCell;QC;GSM 900;619;07;SLE;QCell (SL) Ltd.;QCell;8923207;2019-04-30
Tigo SV;Tigo;GSM 850;706;03;SLV;Tigo El Salvador;Tigo El Salvador;8970603;2015-06-30
CLARO SLV;ClaroSLV;3G 2100;706;01;SLV;CTE Telecom Personal, S.A. de C.V.;CLARO SLV;8950301;2015-09-22
CLARO SLV;ClaroSLV;GSM 1900;706;01;SLV;CTE Telecom Personal, S.A. de C.V.;CLARO SLV;8950301;2015-09-22
CLARO SLV;ClaroSLV;LTE-FDD 1900;706;01;SLV;CTE Telecom Personal, S.A. de C.V.;CLARO SLV;8950301;2017-07-26
Som Golis;Golis;GSM 900;637;30;SOM;Golis Telecom;Golis Telecom Somalia;8925251;2012-08-17
Hormuud Telecom;Hormuud;3G 2100;637;50;SOM;Hormuud Telecom;Hormuud Telecom Inc.;8925211;2016-08-08
Hormuud Telecom;Hormuud;GSM 1800;637;50;SOM;Hormuud Telecom;Hormuud Telecom Inc.;8925211;2016-08-08
Hormuud Telecom;Hormuud;GSM 900;637;50;SOM;Hormuud Telecom;Hormuud Telecom Inc.;8925211;2016-08-08
Hormuud Telecom;Hormuud;LTE 1800;637;50;SOM;Hormuud Telecom;Hormuud Telecom Inc.;8925211;2016-08-08
Hormuud Telecom;Hormuud;LTE 800;637;50;SOM;Hormuud Telecom;Hormuud Telecom Inc.;8925211;2016-08-08
SO Telesom;Tele;GSM 900;637;01;SOM;Telesom Company;Telesom;8925222;2009-01-05
AMTEL LTD;AMTEL;E-UTRAN DCS 1800 ,35 GHz ,800 MHz EDD;637;90;SOM;AMTEL;AMTEL LTD;892526379;2023-10-10
AMTEL LTD;AMTEL;GSM GSM 900, E-GSM 900, DCS 1800;637;90;SOM;AMTEL;AMTEL LTD;892526379;2023-10-10
AMTEL LTD;AMTEL;UTRA/FDD IMT 21 GHz;637;90;SOM;AMTEL;AMTEL LTD;892526379;2023-10-10
SPM AMERIS;AMERIS;GSM 900;308;01;SPM;SPM Telecom;AMERIS;8950801;2008-07-23
SPM Telecom;SPM;LTE 1800;308;03;SPM;SPM Telecom;SPM Telecom;8950801;2021-03-26
SPM Telecom;SPM;LTE 800;308;03;SPM;SPM Telecom;SPM Telecom;8950801;2021-03-26
A1 SRB;A1 SRB;3G 2100;220;05;SRB;A1 Serbia;A1 Srbija;8938105;2021-04-12
A1 SRB;A1 SRB;GSM 1800;220;05;SRB;A1 Serbia;A1 Srbija;8938105;2021-04-12
A1 SRB;A1 SRB;GSM 900;220;05;SRB;A1 Serbia;A1 Srbija;8938105;2021-04-12
A1 SRB;A1 SRB;LTE 1800;220;05;SRB;A1 Serbia;A1 Srbija;8938105;2021-04-12
mt:s;MTS;3G 2100;220;03;SRB;Telekom Srbija a.d.;Telekom Srbija;8938103;2016-03-16
mt:s;MTS;GSM 1800;220;03;SRB;Telekom Srbija a.d.;Telekom Srbija;8938103;2016-03-16
mt:s;MTS;GSM 900;220;03;SRB;Telekom Srbija a.d.;Telekom Srbija;8938103;2016-03-16
mt:s;MTS;LTE 1800;220;03;SRB;Telekom Srbija a.d.;Telekom Srbija;8938103;2016-03-16
SRB Yettel;Yettel;3G 2100;220;01;SRB;Yettel Serbia;Yettel;8938101;2023-02-01
SRB Yettel;Yettel;GSM 1800;220;01;SRB;Yettel Serbia;Yettel;8938101;2023-02-01
SRB Yettel;Yettel;GSM 900;220;01;SRB;Yettel Serbia;Yettel;8938101;2023-02-01
SRB Yettel;Yettel;LTE 1800;220;01;SRB;Yettel Serbia;Yettel;8938101;2023-02-01
SRB Yettel;Yettel;LTE 800;220;01;SRB;Yettel Serbia;Yettel;8938101;2023-02-01
Digitel;DT-SSD;GSM 1800;659;05;SSD;Digitel;Digitel;8921105;2021-03-19
Digitel;DT-SSD;GSM 900;659;05;SSD;Digitel;Digitel;8921105;2021-03-19
Digitel;DT-SSD;LTE 1800;659;05;SSD;Digitel;Digitel;8921105;2021-03-19
Digitel;DT-SSD;LTE 800;659;05;SSD;Digitel;Digitel;8921105;2021-03-19
Digitel;DT-SSD;UTRA/FDD 2100;659;05;SSD;Digitel;Digitel;8921105;2021-03-19
STP CSTmovel;CSTmovel;GSM 900;626;01;STP;Companhia Santomense de Telecomunicações, SARL;CSTmovel;8923901;2012-07-05
DIGICEL;DIGICEL;3G 900;746;03;SUR;Digicel Suriname N.V.;Digicel Suriname NV;8959703;2015-10-14
DIGICEL;DIGICEL;GSM 1800;746;03;SUR;Digicel Suriname N.V.;Digicel Suriname NV;8959703;2015-10-14
DIGICEL;DIGICEL;GSM 900;746;03;SUR;Digicel Suriname N.V.;Digicel Suriname NV;8959703;2015-10-14
TELESUR;TELESUR;GSM 1800;746;02;SUR;Telesur;TELESUR;8959702;2021-02-18
TELESUR;TELESUR;GSM 900;746;02;SUR;Telesur;TELESUR;8959702;2021-02-18
TELESUR;TELESUR;LTE 1800;746;02;SUR;Telesur;TELESUR;8959702;2021-02-18
TELESUR;TELESUR;LTE 2100;746;02;SUR;Telesur;TELESUR;8959702;2021-02-18
TELESUR;TELESUR;LTE 700;746;02;SUR;Telesur;TELESUR;8959702;2021-02-18
TELESUR;TELESUR;NRn 78;746;02;SUR;Telesur;TELESUR;8959702;2021-02-18
TELESUR;TELESUR;UMTS 2100;746;02;SUR;Telesur;TELESUR;8959702;2021-02-18
TELESUR;TELESUR;UMTS 900;746;02;SUR;Telesur;TELESUR;8959702;2021-02-18
O2 - SK;O2 - SK;3G 2100;231;06;SVK;O2 Slovakia;O2 - SK;8942104;2016-03-16
O2 - SK;O2 - SK;GSM 1800;231;06;SVK;O2 Slovakia;O2 - SK;8942104;2016-03-16
O2 - SK;O2 - SK;GSM 900;231;06;SVK;O2 Slovakia;O2 - SK;8942104;2016-03-16
O2 - SK;O2 - SK;LTE 1800;231;06;SVK;O2 Slovakia;O2 - SK;8942104;2019-04-29
O2 - SK;O2 - SK;LTE 800;231;06;SVK;O2 Slovakia;O2 - SK;8942104;2019-04-29
Orange SK;Orange;3G 2100;231;01;SVK;Orange Slovakia;Orange SK;8942101;2015-09-23
Orange SK;Orange;GSM 1800;231;01;SVK;Orange Slovakia;Orange SK;8942101;2015-09-23
Orange SK;Orange;GSM 900;231;01;SVK;Orange Slovakia;Orange SK;8942101;2015-09-23
Telekom SK;Telekom;3G 2100;231;02;SVK;Slovak Telekom, a.s.;Telekom;8942102;2016-03-16
Telekom SK;Telekom;GSM 1800;231;02;SVK;Slovak Telekom, a.s.;Telekom;8942102;2016-03-16
Telekom SK;Telekom;GSM 900;231;02;SVK;Slovak Telekom, a.s.;Telekom;8942102;2016-03-16
Telekom SK;Telekom;LTE 1800;231;02;SVK;Slovak Telekom, a.s.;Telekom;8942102;2016-03-16
SWAN SK;SWAN SK;LTE 1800;231;03;SVK;SWAN, a.s.;SWAN SK;894210;2016-03-16
T-2;T-2;3G, 4G, 5G 2100, 2300;293;64;SVN;T-2 d.o.o.;T-2;8938664;2023-04-21
TELEMACH;TELEMACH;3G 2100;293;70;SVN;Telemach;TELEMACH;8938670;2016-05-13
TELEMACH;TELEMACH;3G 900;293;70;SVN;Telemach;TELEMACH;8938670;2016-05-13
TELEMACH;TELEMACH;GSM 1800;293;70;SVN;Telemach;TELEMACH;8938670;2016-05-13
TELEMACH;TELEMACH;LTE 800;293;70;SVN;Telemach;TELEMACH;8938670;2016-05-13
TELEMACH;TELEMACH;LTE-FDD 2300;293;70;SVN;Telemach;TELEMACH;8938670;2021-07-15
TELEMACH;TELEMACH;LTE-FDD 700;293;70;SVN;Telemach;TELEMACH;8938670;2021-07-15
TELEMACH;TELEMACH;NRn 78/258;293;70;SVN;Telemach;TELEMACH;8938670;2021-07-15
A1 SI;A1 SI;3G 2100;293;40;SVN;A1 Slovenija, d.d.;A1 SI;8938640;2017-05-19
A1 SI;A1 SI;GSM 1800;293;40;SVN;A1 Slovenija, d.d.;A1 SI;8938640;2017-05-19
A1 SI;A1 SI;GSM 900;293;40;SVN;A1 Slovenija, d.d.;A1 SI;8938640;2017-05-19
A1 SI;A1 SI;LTE 1800;293;40;SVN;A1 Slovenija, d.d.;A1 SI;8938640;2017-05-19
MOBITEL;MOBITEL;3G 2100;293;41;SVN;Telekom Slovenije d.d.;MOBITEL;8938641;2015-10-09
MOBITEL;MOBITEL;GSM 1800;293;41;SVN;Telekom Slovenije d.d.;MOBITEL;8938641;2015-10-09
MOBITEL;MOBITEL;GSM 900;293;41;SVN;Telekom Slovenije d.d.;MOBITEL;8938641;2015-10-09
MOBITEL;MOBITEL;LTE 1800;293;41;SVN;Telekom Slovenije d.d.;MOBITEL;8938641;2015-10-09
MOBITEL;MOBITEL;LTE 2100;293;41;SVN;Telekom Slovenije d.d.;MOBITEL;8938641;2015-10-09
MOBITEL;MOBITEL;LTE 2600;293;41;SVN;Telekom Slovenije d.d.;MOBITEL;8938641;2015-10-09
MOBITEL;MOBITEL;LTE 800;293;41;SVN;Telekom Slovenije d.d.;MOBITEL;8938641;2015-10-09
MOBITEL;MOBITEL;LTE 900;293;41;SVN;Telekom Slovenije d.d.;MOBITEL;8938641;2015-10-09
SWEDEN;SWE;3G 2100;240;04;SWE;3 Sweden;Hi3G Access AB / Telenor Sverige AB;894608;2016-03-16
3 SE;3 SE;3G 2100;240;02;SWE;3 Sweden;3;894607;2016-03-16
Sweden 3G;Sweden3G;3G 2100;240;05;SWE;Telia Company AB;TeliaSonera shared with COMVIQ GSM;894601;2016-02-04
Telia SE;Telia;GSM 1800;240;01;SWE;Telia Company AB;TeliaSonera;894601;2022-05-06
Telia SE;Telia;GSM 900;240;01;SWE;Telia Company AB;TeliaSonera;894601;2023-03-02
Telia SE;Telia;LTE 1800;240;01;SWE;Telia Company AB;TeliaSonera;894601;2022-05-06
Telia SE;Telia;LTE 2600;240;01;SWE;Telia Company AB;TeliaSonera;894601;2022-05-06
Telia SE;Telia;LTE 800;240;01;SWE;Telia Company AB;TeliaSonera;894601;2022-05-06
SWEDEN;SWE;3G 2100;240;04;SWE;Telenor Sweden;Telenor Sverige AB / Hi3G Access AB;;2016-05-25
Sweden Mobile;MobileS;GSM 1800;240;24;SWE;Telenor Sweden;Telenor Sverige AB / Tele2 AB (Shared Network);;2017-03-13
Sweden Mobile;MobileS;GSM 900;240;24;SWE;Telenor Sweden;Telenor Sverige AB / Tele2 AB (Shared Network);;2017-03-13
Telenor SE;TelenorS;3G 2100;240;08;SWE;Telenor Sweden;Telenor;894608;2016-03-16
Telenor SE;TelenorS;LTE 1800;240;08;SWE;Telenor Sweden;Telenor;894608;2016-03-16
Telenor SE;TelenorS;LTE 2600;240;08;SWE;Telenor Sweden;Telenor;894608;2016-03-16
Telenor SE;TelenorS;LTE 800;240;08;SWE;Telenor Sweden;Telenor;894608;2016-03-16
Telenor SE;TelenorS;LTE 900;240;08;SWE;Telenor Sweden;Telenor;894608;2016-03-16
Sweden 3G;Sweden3G;3G 2100;240;05;SWE;Tele2 AB;COMVIQ GSM shared with TeliaSonera MobileNetworks;894620;2016-03-16
Sweden Mobile;MobileS;GSM 900;240;24;SWE;Tele2 AB;Tele 2 AB / Telenor Sverige AB;8946100;2016-03-16
Tele2;Tele2 SE;GSM 1800;240;07;SWE;Tele2 AB;Tele 2 AB;8946100;2016-03-16
Tele2;Tele2 SE;GSM 900;240;07;SWE;Tele2 AB;Tele 2 AB;8946100;2016-03-16
Tele2;Tele2 SE;LTE 1800;240;07;SWE;Tele2 AB;Tele 2 AB;8946100;2016-03-16
Tele2;Tele2 SE;LTE 2600;240;07;SWE;Tele2 AB;Tele 2 AB;8946100;2016-03-16
Tele2;Tele2 SE;LTE 800;240;07;SWE;Tele2 AB;Tele 2 AB;8946100;2016-03-16
Tele2;Tele2 SE;LTE 900;240;07;SWE;Tele2 AB;Tele 2 AB;8946100;2016-03-16
Swazi Mobile;Swazi Mo;GSM 1800;653;02;SWZ;Swazi Mobile Limited;Swazi Mobile;8926879;2017-07-05
Swazi Mobile;Swazi Mo;GSM 900;653;02;SWZ;Swazi Mobile Limited;Swazi Mobile;8926879;2017-07-05
Airtel;Airtel;2G-GSM 1800;633;10;SYC;Airtel Seychelles;Airtel;8924810;2024-04-08
Airtel;Airtel;2G-GSM 900;633;10;SYC;Airtel Seychelles;Airtel;8924810;2024-04-08
Airtel;Airtel;3G 2100;633;10;SYC;Airtel Seychelles;Airtel;8924810;2024-04-08
Airtel;Airtel;3G 900;633;10;SYC;Airtel Seychelles;Airtel;8924810;2024-04-08
Airtel;Airtel;5G 3500;633;10;SYC;Airtel Seychelles;Airtel;8924810;2024-04-08
Airtel;Airtel;LTE 1800;633;10;SYC;Airtel Seychelles;Airtel;8924810;2024-04-08
Airtel;Airtel;LTE 800;633;10;SYC;Airtel Seychelles;Airtel;8924810;2024-04-08
C&W SEY;C&W SEY;3G 2100;633;01;SYC;Cable and Wireless (Seychelles) Ltd;CABLE & WIRELESS;8924801;2015-10-26
C&W SEY;C&W SEY;5G 2600;633;01;SYC;Cable and Wireless (Seychelles) Ltd;CABLE & WIRELESS;8924801;2021-07-08
C&W SEY;C&W SEY;GSM 900;633;01;SYC;Cable and Wireless (Seychelles) Ltd;CABLE & WIRELESS;8924801;2015-10-26
C&W SEY;C&W SEY;LTE 1800;633;01;SYC;Cable and Wireless (Seychelles) Ltd;CABLE & WIRELESS;8924801;2015-10-26
C&W SEY;C&W SEY;LTE 2600;633;01;SYC;Cable and Wireless (Seychelles) Ltd;CABLE & WIRELESS;8924801;2021-07-08
C&W SEY;C&W SEY;LTE 800;633;01;SYC;Cable and Wireless (Seychelles) Ltd;CABLE & WIRELESS;8924801;2015-10-26
Digicel;TCI;GSM 1900;376;360;TCA;Digicel Turks and Caicos;Digicel (Turks and Caicos) Limited;890136;2020-08-12
Digicel;TCI;GSM 900;376;360;TCA;Digicel Turks and Caicos;Digicel (Turks and Caicos) Limited;890136;2020-08-12
Digicel;TCI;LTE 700;376;360;TCA;Digicel Turks and Caicos;Digicel (Turks and Caicos) Limited;890136;2020-08-12
FLOW;FLOW;GSM 850;376;350;TCA;FLOW Turks and Caicos;FLOW;8901024;2016-08-22
Airtel;Airtel;2G GSM 1800;622;01;TCD;Airtel Chad;Airtel;8923501;2024-05-23
Airtel;Airtel;2G GSM 900;622;01;TCD;Airtel Chad;Airtel;8923501;2024-05-23
Airtel;Airtel;3G 3G 2100;622;01;TCD;Airtel Chad;Airtel;8923501;2024-05-23
Airtel;Airtel;3G 3G 900;622;01;TCD;Airtel Chad;Airtel;8923501;2024-05-23
Airtel;Airtel;LTE 1800 LTE 1800;622;01;TCD;Airtel Chad;Airtel;893501;2024-05-23
Airtel;Airtel;LTE 2100 LTE 2100;622;01;TCD;Airtel Chad;Airtel;8923501;2024-05-23
Airtel;Airtel;LTE 2600 LTE 2600;622;01;TCD;Airtel Chad;Airtel;8923501;2024-05-23
Airtel;Airtel;LTE 900 LTE 900;622;01;TCD;Airtel Chad;Airtel;8923501;2024-05-23
MOOV;MOOV;5G /TDD 3500;615;03;TGO;Moov Africa Togo;MOOV;8922803;2023-05-09
MOOV;MOOV;5G /TDD 3600;615;03;TGO;Moov Africa Togo;MOOV;8922803;2023-05-09
TG-TOGOCOM;TGCOM;3G 2100;615;01;TGO;Togo Telecom;TOGOCOM;8922801;2022-06-17
TG-TOGOCOM;TGCOM;3G 900;615;01;TGO;Togo Telecom;TOGOCOM;8922801;2022-06-17
TG-TOGOCOM;TGCOM;GSM 1800;615;01;TGO;Togo Telecom;TOGOCOM;8922801;2022-06-17
TG-TOGOCOM;TGCOM;GSM 900;615;01;TGO;Togo Telecom;TOGOCOM;8922801;2022-06-17
TG-TOGOCOM;TGCOM;LTE 1800;615;01;TGO;Togo Telecom;TOGOCOM;8922801;2022-06-17
TG-TOGOCOM;TGCOM;LTE 2600;615;01;TGO;Togo Telecom;TOGOCOM;8922801;2022-06-17
TG-TOGOCOM;TGCOM;LTE 800;615;01;TGO;Togo Telecom;TOGOCOM;8922801;2022-06-17
TG-TOGOCOM;TGCOM;NRn 28;615;01;TGO;Togo Telecom;TOGOCOM;8922801;2022-06-17
TG-TOGOCOM;TGCOM;NRn 78;615;01;TGO;Togo Telecom;TOGOCOM;8922801;2022-06-17
TH 3G+;TH 3G+;3G 850;520;00;THA;National Telecom Public Company Limited;CAT Telecom PLC;896600;2012-04-20
NT Mobile;NT;3G 2100;520;15;THA;National Telecom Public Company Limited;NT Mobile;896615;2022-10-12
NT Mobile;NT;LTE 2300;520;47;THA;National Telecom Public Company Limited;NT Mobile;896615;2022-10-12
AISatSea;AISatSea;3G 2100;901;45;THA;Advanced Wireless Network Company Limited;AIS;;2016-08-08
AIS;AIS;GSM 900;520;01;THA;Advanced Wireless Network Company Limited;AIS;;2016-08-08
AIS;AIS;3G 2100;520;03;THA;Advanced Wireless Network Company Limited;AIS;896603;2016-08-08
AIS;AIS;LTE 1800;520;03;THA;Advanced Wireless Network Company Limited;AIS;896603;2016-08-08
TRUE-H;TRUE-H;3G 2100;520;04;THA;True Move H Universal Communication Co., Ltd (THACA);True Move H ;896604;2016-05-17
TRUE-H;TRUE-H;E-UTRA(4G)/NR 2600;520;04;THA;True Move H Universal Communication Co., Ltd (THACA);True Move H ;896604;2020-07-31
TRUE-H;TRUE-H;GSM 900;520;04;THA;True Move H Universal Communication Co., Ltd (THACA);True Move H;896604;2016-05-17
TRUE-H;TRUE-H;LTE 1800;520;04;THA;True Move H Universal Communication Co., Ltd (THACA);True Move H;896604;2016-05-17
TRUE-H;TRUE-H;LTE 2100;520;04;THA;True Move H Universal Communication Co., Ltd (THACA);True Move H;896604;2016-05-17
TRUE-H;TRUE-H;LTE 900;520;04;THA;True Move H Universal Communication Co., Ltd (THACA);True Move H;896604;2016-05-17
TRUE-H;TRUE-H;UMTS 3G 2100;520;19;THA;True Move H Universal Communication Co., Ltd (THACA);True Move H ;896604;2023-11-17
TRUE-H;TRUE-H;GSM 900;520;99;THA;True Move H Universal Communication Co., Ltd (THACA);True Move H;896699;2017-03-08
ZET-MOBILE;Z-MOBILE;3G 2100;436;05;TJK;ZET-MOBILE;ZET-MOBILE;8999291;2019-06-04
ZET-MOBILE;Z-MOBILE;GSM 1800;436;05;TJK;ZET-MOBILE;ZET-MOBILE;8999291;2019-06-04
ZET-MOBILE;Z-MOBILE;GSM 900;436;05;TJK;ZET-MOBILE;ZET-MOBILE;8999291;2019-06-04
ZET-MOBILE;Z-MOBILE;LTE 1800;436;05;TJK;ZET-MOBILE;ZET-MOBILE;8999291;2023-07-25
ZET-MOBILE;Z-MOBILE;LTE 2600;436;05;TJK;ZET-MOBILE;ZET-MOBILE;8999291;2023-07-25
ZET-MOBILE;Z-MOBILE;LTE 800;436;05;TJK;ZET-MOBILE;ZET-MOBILE;8999291;2023-07-25
ZET-MOBILE;Z-MOBILE;NR-5G 3500;436;05;TJK;ZET-MOBILE;ZET-MOBILE;8999291;2023-07-25
TCELL;TCELL;3G 2100;436;01;TJK;Indigo Tajikistan CJSC;TCELL;8999292;2015-09-21
TCELL;TCELL;3G 2100;436;01;TJK;Indigo Tajikistan CJSC;TCELL;8999293;2015-09-21
TCELL;TCELL;GSM 1800;436;01;TJK;Indigo Tajikistan CJSC;TCELL;8999292;2015-09-21
TCELL;TCELL;GSM 900;436;01;TJK;Indigo Tajikistan CJSC;TCELL;8999292;2015-09-21
TCELL;TCELL;3G 2100;436;02;TJK;Indigo Tajikistan CJSC;TCELL;8999293;2015-09-21
TCELL;TCELL;3G 2100;436;02;TJK;Indigo Tajikistan CJSC;TCELL;8999292;2015-09-21
TCELL;TCELL;GSM 1800;436;02;TJK;Indigo Tajikistan CJSC;TCELL;8999293;2015-09-21
TCELL;TCELL;GSM 900;436;02;TJK;Indigo Tajikistan CJSC;TCELL;8999293;2015-09-21
Babilon-M;Babilon;3G 2100;436;04;TJK;CJSC Babilon-Mobile;Babilon-M;8999204;2015-10-26
Babilon-M;Babilon;GSM 900;436;04;TJK;CJSC Babilon-Mobile;Babilon-M;8999204;2015-10-26
Babilon-M;Babilon;LTE 1800;436;04;TJK;CJSC Babilon-Mobile;Babilon-M;8999204;2019-03-19
Babilon-M;Babilon;LTE 2100;436;04;TJK;CJSC Babilon-Mobile;Babilon-M;8999204;2019-03-19
Teletok;TTOK;LTE 700;554;01;TKL;Teletok;Teletok;896900;2016-12-08
TLS-TT;TT;GSM 900;514;02;TLS;Timor Telecom;Timor Telecom;8967072;2015-12-03
TLS-TC;TCEL;3G 2100;514;01;TLS;Telkomcel;Telkomcel;8967011;2015-09-23
TLS-TC;TCEL;GSM 1800;514;01;TLS;Telkomcel;Telkomcel;8967011;2015-09-23
TLS-TC;TCEL;GSM 850;514;01;TLS;Telkomcel;Telkomcel;8967011;2015-09-23
TLS-TC;TCEL;GSM 900;514;01;TLS;Telkomcel;Telkomcel;8967011;2015-09-23
Digicel Tonga;Digicel;GSM 900;539;88;TON;Digicel (Tonga) Limited;Digicel (Tonga) Limited;8967688;2014-09-16
U-CALL;U-CALL;GSM 900;539;01;TON;Tonga Communications Corporation;U-CALL;8967601;2016-05-03
U-CALL;U-CALL;LTE 1800;539;01;TON;Tonga Communications Corporation;U-CALL;8967601;2016-05-03
Digicel;Digicel;3G 1900;374;130;TTO;Digicel Trinidad and Tobago;Digicel Trinidad and Tobago Ltd;890105;2019-01-08
Digicel;Digicel;GSM 1900;374;130;TTO;Digicel Trinidad and Tobago;Digicel Trinidad and Tobago Ltd;890105;2016-05-25
Digicel;Digicel;GSM 850;374;130;TTO;Digicel Trinidad and Tobago;Digicel Trinidad and Tobago Ltd;890105;2016-05-25
TSTT;TSTT;GSM 1800;374;12;TTO;Telecommunications Services of Trinidad and Tobago Ltd;TSTT;891;2016-02-23
OOREDOO TN;OOREDOO;3G 2100;605;03;TUN;Ooredoo Tunisie SA;OOREDOO TN;8921603;2023-10-25
OOREDOO TN;OOREDOO;3G 900;605;03;TUN;Ooredoo Tunisie SA;OOREDOO TN;8921603;2023-10-25
OOREDOO TN;OOREDOO;GSM 900;605;03;TUN;Ooredoo Tunisie SA;OOREDOO TN;8921603;2023-10-25
TUNISIE TELECOM;TUNTEL;GSM 900;605;02;TUN;Tunisie Telecom;TUNTEL;8921602;2016-03-16
Turk Telekom;TT Mobil;3G 2100;286;03;TUR;TT Mobil Iletisim Hizmetleri A.S.;Turk Telekom;8990286;2024-04-06
Turk Telekom;TT Mobil;GSM 1800;286;03;TUR;TT Mobil Iletisim Hizmetleri A.S.;Turk Telekom;8990286;2024-04-06
Vodafone Türkiye;VF-TR;3G 2100;286;02;TUR;Vodafone Turkey;Vodafone Turkey;899002;2016-07-13
Vodafone Türkiye;VF-TR;GSM 1800;286;02;TUR;Vodafone Turkey;Vodafone Turkey;899002;2016-07-13
Vodafone Türkiye;VF-TR;GSM 900;286;02;TUR;Vodafone Turkey;Vodafone Turkey;899002;2016-07-13
Vodafone Türkiye;VF-TR;LTE-FDD 1800;286;02;TUR;Vodafone Turkey;Vodafone Turkey;899002;2016-07-13
Vodafone Türkiye;VF-TR;LTE-FDD 2100;286;02;TUR;Vodafone Turkey;Vodafone Turkey;899002;2016-07-13
Vodafone Türkiye;VF-TR;LTE-FDD 2600;286;02;TUR;Vodafone Turkey;Vodafone Turkey;899002;2016-07-13
Vodafone Türkiye;VF-TR;LTE-FDD 800;286;02;TUR;Vodafone Turkey;Vodafone Turkey;899002;2016-07-13
Vodafone Türkiye;VF-TR;LTE-FDD 900;286;02;TUR;Vodafone Turkey;Vodafone Turkey;899002;2016-07-13
Vodafone Türkiye;VF-TR;LTE-TDD 2600;286;02;TUR;Vodafone Turkey;Vodafone Turkey;899002;2016-07-13
TR TURKCELL;TCELL;3G 2100;286;01;TUR;Turkcell Iletisim Hizmetleri A.S.;Turkcell Iletisim Hizmetleri;899001;2018-09-25
TR TURKCELL;TCELL;GSM 900;286;01;TUR;Turkcell Iletisim Hizmetleri A.S.;Turkcell Iletisim Hizmetleri;899001;2018-09-25
TV TTC;TTC;3G 900 900Mhz;553;01;TUV;Tuvalu Telecommunications Corporation;TTC;7000000;2023-08-25
TV TTC;TTC;4G 1800 1800Mhz;553;01;TUV;Tuvalu Telecommunications Corporation;TTC;7000000;2023-08-25
TV TTC;TTC;4G 700 700Mhz;553;01;TUV;Tuvalu Telecommunications Corporation;TTC;7000000;2023-08-25
